日期,信号数,涨停数,盈利笔数,亏损笔数,日收益率%,T日平均涨幅%,T日平均量比,日PnL(元),权益(元),累计PnL(元),累计收益率%,回撤%,是否盈利日,代码,名称,持仓明细
2021-10-13,2,0,1,1,0.9273,5.2335,1.6517,55547.5472,6045596.8407,5045596.8407,504.5597,-2.8686,True,"000802,002022","北京文化,科华生物",000802 北京文化 +2.87% | 002022 科华生物 -1.02%
2021-10-14,2,0,0,2,-2.2329,5.0284,2.9113,-134989.3125,5910607.5282,4910607.5282,491.0608,-5.0374,False,"000410,000980","沈阳机床,众泰汽车",000410 沈阳机床 -3.31% | 000980 众泰汽车 -1.15%
2021-10-20,2,0,0,2,-2.3687,5.1086,1.6517,-140007.0141,5770600.5142,4770600.5142,477.0601,-7.2868,False,"000543,000564","皖能电力,供销大集",000543 皖能电力 -3.23% | 000564 供销大集 -1.51%
2021-11-03,2,0,2,0,4.5234,4.9422,2.8584,261025.4218,6031625.9360,5031625.9360,503.1626,-3.0931,True,"000571,002058","新大洲A,威尔泰",000571 新大洲A +4.33% | 002058 威尔泰 +4.72%
2021-11-04,2,0,2,0,0.6778,5.0800,2.0039,40881.6846,6072507.6206,5072507.6206,507.2508,-2.4363,True,"002058,002086","威尔泰,东方海洋",002058 威尔泰 +0.57% | 002086 东方海洋 +0.79%
2021-11-05,2,0,1,1,2.1917,5.0000,1.3552,133090.8066,6205598.4272,5205598.4272,520.5598,-0.2980,True,"000802,000980","北京文化,众泰汽车",000802 北京文化 -0.30% | 000980 众泰汽车 +4.68%
2021-11-08,2,0,1,1,-0.2083,4.9202,1.2588,-12926.3074,6192672.1198,5192672.1198,519.2672,-0.5056,False,"000571,002058","新大洲A,威尔泰",000571 新大洲A +2.24% | 002058 威尔泰 -2.66%
2021-11-09,2,0,1,1,0.5467,4.6963,1.7041,33856.1006,6226528.2204,5226528.2204,522.6528,0.0000,True,"000509,000570","华塑控股,苏常柴Ａ",000509 华塑控股 -1.27% | 000570 苏常柴Ａ +2.36%
2021-11-10,2,0,0,2,-0.9611,4.8603,1.9266,-59845.5879,6166682.6326,5166682.6326,516.6683,-0.9611,False,"000571,000766","新大洲A,通化金马",000571 新大洲A -1.87% | 000766 通化金马 -0.05%
2021-11-11,2,0,1,1,-0.7094,4.9921,1.3047,-43749.3289,6122933.3037,5122933.3037,512.2933,-1.6638,False,"000655,000707","金岭矿业,双环科技",000655 金岭矿业 -1.77% | 000707 双环科技 +0.36%
2021-11-12,2,0,1,1,1.2005,4.9552,1.3057,73503.2808,6196436.5845,5196436.5845,519.6437,-0.4833,True,"000504,002072","南华生物,凯瑞德",000504 南华生物 -2.23% | 002072 凯瑞德 +4.63%
2021-11-17,2,0,1,1,-1.4701,5.0489,1.3668,-91091.1621,6105345.4224,5105345.4224,510.5345,-1.9462,False,"000707,000962","双环科技,东方钽业",000707 双环科技 -3.87% | 000962 东方钽业 +0.93%
2021-11-19,2,0,2,0,2.3134,5.0494,1.3200,141241.6703,6246587.0926,5246587.0926,524.6587,0.0000,True,"000510,002058","新金路,威尔泰",000510 新金路 +1.15% | 002058 威尔泰 +3.48%
2021-11-26,2,0,1,1,-0.5835,4.9719,1.6387,-36450.5622,6210136.5304,5210136.5304,521.0137,-0.5835,False,"000410,000981","沈阳机床,山子高科",000410 沈阳机床 +0.98% | 000981 山子高科 -2.15%
2021-12-01,2,0,0,2,-0.4048,5.1356,1.5764,-25139.9867,6184996.5438,5184996.5438,518.4997,-0.9860,False,"000559,000564","万向钱潮,供销大集",000559 万向钱潮 -0.30% | 000564 供销大集 -0.51%
2021-12-02,2,0,0,2,-4.0322,4.9298,1.5461,-249388.4353,5935608.1085,4935608.1085,493.5608,-4.9784,False,"000550,002072","江铃汽车,凯瑞德",000550 江铃汽车 -2.82% | 002072 凯瑞德 -5.24%
2021-12-03,2,0,2,0,2.9086,5.0959,1.3574,172641.9712,6108250.0798,5108250.0798,510.8250,-2.2146,True,"002058,002086","威尔泰,东方海洋",002058 威尔泰 +1.19% | 002086 东方海洋 +4.63%
2021-12-07,2,0,0,2,-4.4063,5.0222,1.3934,-269150.0663,5839100.0134,4839100.0134,483.9100,-6.5234,False,"000707,002058","双环科技,威尔泰",000707 双环科技 -5.34% | 002058 威尔泰 -3.47%
2021-12-09,2,0,2,0,0.5419,4.9637,2.7759,31644.6392,5870744.6526,4870744.6526,487.0745,-6.0168,True,"000100,000725","TCL科技,京东方Ａ",000100 TCL科技 +0.01% | 000725 京东方Ａ +1.08%
2021-12-15,2,0,1,1,-0.6169,5.1110,1.2409,-36218.8627,5834525.7899,4834525.7899,483.4526,-6.5966,False,"002058,002086","威尔泰,东方海洋",002058 威尔泰 +4.02% | 002086 东方海洋 -5.26%
2021-12-28,2,0,0,2,-0.7593,5.0549,1.1764,-44301.2034,5790224.5865,4790224.5865,479.0225,-7.3058,False,"000509,000525","华塑控股,红太阳",000509 华塑控股 -1.34% | 000525 红太阳 -0.18%
2021-12-30,2,0,2,0,4.7391,5.0263,1.7043,274402.5534,6064627.1400,5064627.1400,506.4627,-2.9129,True,"000980,002086","众泰汽车,东方海洋",000980 众泰汽车 +4.66% | 002086 东方海洋 +4.82%
2022-01-04,2,0,1,1,2.3189,5.0204,1.5290,140631.3758,6205258.5158,5205258.5158,520.5259,-0.6616,True,"000525,000707","红太阳,双环科技",000525 红太阳 +4.68% | 000707 双环科技 -0.04%
2022-01-07,2,0,1,1,-0.3280,4.9334,1.3418,-20355.4687,6184903.0471,5184903.0471,518.4903,-0.9875,False,"000525,002086","红太阳,东方海洋",000525 红太阳 -5.31% | 002086 东方海洋 +4.66%
2022-01-10,2,0,0,2,-2.2513,4.9570,1.4350,-139238.1471,6045664.9000,5045664.9000,504.5665,-3.2165,False,"000564,000981","供销大集,山子高科",000564 供销大集 -3.04% | 000981 山子高科 -1.46%
2022-01-18,2,0,2,0,2.3841,5.0086,1.4246,144132.4155,6189797.3155,5189797.3155,518.9797,-0.9091,True,"000525,000571","红太阳,新大洲A",000525 红太阳 +0.25% | 000571 新大洲A +4.52%
2022-01-19,2,0,1,1,-2.6422,4.8919,1.5602,-163547.6233,6026249.6922,5026249.6922,502.6250,-3.5273,False,"000571,000980","新大洲A,众泰汽车",000571 新大洲A +0.08% | 000980 众泰汽车 -5.37%
2022-01-20,2,0,1,1,1.8336,4.8558,2.4047,110499.1212,6136748.8134,5136748.8134,513.6749,-1.7584,True,"000516,000990","国际医学,诚志股份",000516 国际医学 +4.75% | 000990 诚志股份 -1.08%
2022-01-28,2,0,2,0,3.0138,5.0177,1.6382,184951.5587,6321700.3721,5321700.3721,532.1700,0.0000,True,"000410,000509","沈阳机床,华塑控股",000410 沈阳机床 +1.19% | 000509 华塑控股 +4.84%
2022-02-07,2,0,2,0,3.6486,4.8949,1.1731,230654.5475,6552354.9196,5552354.9196,555.2355,0.0000,True,"000509,000612","华塑控股,焦作万方",000509 华塑控股 +4.58% | 000612 焦作万方 +2.71%
2022-02-08,2,0,1,1,2.0648,4.7410,1.2178,135292.5048,6687647.4244,5687647.4244,568.7647,0.0000,True,"000509,000889","华塑控股,中嘉博创",000509 华塑控股 -0.79% | 000889 中嘉博创 +4.92%
2022-02-10,2,0,1,1,-2.5888,5.0892,1.7577,-173126.8289,6514520.5955,5514520.5955,551.4521,-2.5888,False,"000707,002086","双环科技,东方海洋",000707 双环科技 +0.04% | 002086 东方海洋 -5.22%
2022-02-23,2,0,0,2,-5.2370,5.0675,1.0442,-341164.4274,6173356.1681,5173356.1681,517.3356,-7.6902,False,"000509,000525","华塑控股,红太阳",000509 华塑控股 -5.16% | 000525 红太阳 -5.31%
2022-02-25,2,0,0,2,-1.0104,5.1658,1.3248,-62377.7159,6110978.4522,5110978.4522,511.0978,-8.6229,False,"000919,002086","金陵药业,东方海洋",000919 金陵药业 -0.57% | 002086 东方海洋 -1.45%
2022-03-01,2,0,1,1,-0.2921,5.0602,1.0945,-17847.2763,6093131.1759,5093131.1759,509.3131,-8.8898,False,"000428,000564","华天酒店,供销大集",000428 华天酒店 -1.12% | 000564 供销大集 +0.53%
2022-03-03,2,0,0,2,-2.5064,4.8348,2.2544,-152720.4171,5940410.7587,4940410.7587,494.0411,-11.1734,False,"000571,000751","新大洲A,锌业股份",000571 新大洲A -1.16% | 000751 锌业股份 -3.85%
2022-03-10,2,0,2,0,1.5505,5.1711,1.1379,92106.8891,6032517.6478,5032517.6478,503.2518,-9.7961,True,"000518,000548","四环生物,湖南投资",000518 四环生物 +2.01% | 000548 湖南投资 +1.09%
2022-03-15,2,0,0,2,-4.8741,5.1378,1.3509,-294033.0447,5738484.6031,4738484.6031,473.8485,-14.1928,False,"000980,000981","众泰汽车,山子高科",000980 众泰汽车 -5.07% | 000981 山子高科 -4.68%
2022-03-18,2,0,1,1,-1.3635,5.4325,1.1558,-78244.2922,5660240.3109,4660240.3109,466.0240,-15.3628,False,"000877,000882","天山股份,华联股份",000877 天山股份 -2.94% | 000882 华联股份 +0.21%
2022-03-28,2,0,1,1,-0.7075,5.0478,1.1983,-40044.2704,5620196.0405,4620196.0405,462.0196,-15.9615,False,"000525,000980","红太阳,众泰汽车",000525 红太阳 +1.57% | 000980 众泰汽车 -2.98%
2022-04-08,2,0,0,2,-0.5479,5.1007,1.6328,-30790.3983,5589405.6422,4589405.6422,458.9406,-16.4219,False,"000523,000755","红棉股份,山西高速",000523 红棉股份 -0.58% | 000755 山西高速 -0.51%
2022-04-14,2,0,1,1,-0.5425,5.1494,1.7377,-30321.5150,5559084.1272,4559084.1272,455.9084,-16.8753,False,"000929,000981","兰州黄河,山子高科",000929 兰州黄河 -1.49% | 000981 山子高科 +0.40%
2022-04-19,2,0,1,1,0.3109,5.2252,1.5145,17281.1473,5576365.2746,4576365.2746,457.6365,-16.6169,True,"000007,000564","全新好,供销大集",000007 全新好 +2.98% | 000564 供销大集 -2.36%
2022-04-22,2,0,1,1,2.4415,5.0461,1.0552,136148.5923,5712513.8669,4712513.8669,471.2514,-14.5811,True,"000564,000980","供销大集,众泰汽车",000564 供销大集 +4.91% | 000980 众泰汽车 -0.03%
2022-04-27,2,0,1,1,0.0289,5.0733,1.1713,1653.1316,5714166.9985,4714166.9985,471.4167,-14.5564,True,"000531,000690","穗恒运Ａ,宝新能源",000531 穗恒运Ａ +3.37% | 000690 宝新能源 -3.31%
2022-05-05,2,0,0,2,-2.5340,5.2389,1.4614,-144797.6317,5569369.3668,4569369.3668,456.9369,-16.7215,False,"000564,000981","供销大集,山子高科",000564 供销大集 -2.01% | 000981 山子高科 -3.06%
2022-05-09,2,0,1,1,-1.9273,4.8825,2.1239,-107336.5379,5462032.8289,4462032.8289,446.2033,-18.3265,False,"000410,000809","沈阳机床,和展能源",000410 沈阳机床 +1.55% | 000809 和展能源 -5.41%
2022-05-10,2,0,2,0,4.5855,5.0076,2.4416,250460.5297,5712493.3586,4712493.3586,471.2493,-14.5814,True,"000995,002052","皇台酒业,同洲电子",000995 皇台酒业 +4.68% | 002052 同洲电子 +4.49%
2022-05-11,2,0,2,0,2.8368,4.8952,1.3655,162050.7614,5874544.1200,4874544.1200,487.4544,-12.1583,True,"002052,002058","同洲电子,威尔泰",002052 同洲电子 +1.41% | 002058 威尔泰 +4.26%
2022-05-13,2,0,0,2,-2.4247,5.0143,1.0639,-142441.1575,5732102.9625,4732102.9625,473.2103,-14.2882,False,"000551,002086","创元科技,东方海洋",000551 创元科技 -2.02% | 002086 东方海洋 -2.83%
2022-05-18,2,0,2,0,1.3794,5.0432,1.1230,79068.5920,5811171.5546,4811171.5546,481.1172,-13.1059,True,"000889,002069","中嘉博创,獐子岛",000889 中嘉博创 +0.66% | 002069 獐子岛 +2.10%
2022-05-20,2,0,1,1,0.7554,4.9902,1.1825,43897.1024,5855068.6570,4855068.6570,485.5069,-12.4495,True,"000596,002022","古井贡酒,科华生物",000596 古井贡酒 -3.21% | 002022 科华生物 +4.72%
2022-05-23,2,0,0,2,-4.1453,5.0182,1.1620,-242711.6116,5612357.0453,4612357.0453,461.2357,-16.0788,False,"000995,002022","皇台酒业,科华生物",000995 皇台酒业 -3.00% | 002022 科华生物 -5.29%
2022-05-25,2,0,0,2,-0.6819,5.0979,1.2097,-38270.1562,5574086.8891,4574086.8891,457.4087,-16.6510,False,"000525,000759","红太阳,中百集团",000525 红太阳 -1.26% | 000759 中百集团 -0.10%
2022-05-30,2,0,1,1,1.6387,5.0747,1.4465,91340.1594,5665427.0485,4665427.0485,466.5427,-15.2852,True,"000410,000428","沈阳机床,华天酒店",000410 沈阳机床 +4.62% | 000428 华天酒店 -1.34%
2022-05-31,2,0,1,1,1.3952,5.1784,1.5632,79043.5253,5744470.5739,4744470.5739,474.4471,-14.1033,True,"000655,000802","金岭矿业,北京文化",000655 金岭矿业 +2.84% | 000802 北京文化 -0.05%
2022-06-06,2,0,2,0,3.0260,4.9685,1.5788,173829.0233,5918299.5972,4918299.5972,491.8300,-11.5040,True,"000809,000981","和展能源,山子高科",000809 和展能源 +1.09% | 000981 山子高科 +4.96%
2022-06-08,2,0,1,1,1.8192,5.0295,1.7655,107664.3008,6025963.8980,5025963.8980,502.5964,-9.8941,True,"000571,000796","新大洲A,凯撒旅业",000571 新大洲A +4.55% | 000796 凯撒旅业 -0.92%
2022-06-10,2,0,1,1,0.2392,5.2722,1.1616,14415.0509,6040378.9489,5040378.9489,504.0379,-9.6786,True,"002021,002079","中捷资源,苏州固锝",002021 中捷资源 -0.30% | 002079 苏州固锝 +0.78%
2022-06-14,2,0,1,1,-0.9228,5.0437,2.1286,-55738.6481,5984640.3007,4984640.3007,498.4640,-10.5120,False,"000980,002052","众泰汽车,同洲电子",000980 众泰汽车 -4.79% | 002052 同洲电子 +2.94%
2022-06-16,2,0,0,2,-3.2119,5.0739,1.5429,-192218.3933,5792421.9075,4792421.9075,479.2422,-13.3863,False,"000892,002052","欢瑞世纪,同洲电子",000892 欢瑞世纪 -2.64% | 002052 同洲电子 -3.78%
2022-06-20,2,0,2,0,3.0781,4.9811,1.6382,178297.3551,5970719.2625,4970719.2625,497.0719,-10.7202,True,"000525,000802","红太阳,北京文化",000525 红太阳 +4.67% | 000802 北京文化 +1.49%
2022-06-22,2,0,0,2,-1.1472,5.1913,1.1377,-68493.8695,5902225.3930,4902225.3930,490.2225,-11.7444,False,"000809,002052","和展能源,同洲电子",000809 和展能源 -1.00% | 002052 同洲电子 -1.30%
2022-06-24,2,0,1,1,1.2973,4.9273,1.7752,76566.8656,5978792.2586,4978792.2586,497.8792,-10.5995,True,"000564,000796","供销大集,凯撒旅业",000564 供销大集 -2.19% | 000796 凯撒旅业 +4.78%
2022-06-29,2,0,0,2,-2.1618,5.0114,1.7321,-129248.6865,5849543.5721,4849543.5721,484.9544,-12.5321,False,"000014,002021","沙河股份,中捷资源",000014 沙河股份 -2.97% | 002021 中捷资源 -1.35%
2022-07-18,2,0,2,0,0.8038,4.9676,1.3499,47020.5291,5896564.1012,4896564.1012,489.6564,-11.8290,True,"000045,000700","深纺织Ａ,模塑科技",000045 深纺织Ａ +0.25% | 000700 模塑科技 +1.36%
2022-07-19,2,0,1,1,1.8639,4.9240,1.4153,109908.5678,6006472.6691,5006472.6691,500.6473,-10.1856,True,"000066,000980","中国长城,众泰汽车",000066 中国长城 -0.90% | 000980 众泰汽车 +4.63%
2022-07-20,2,0,1,1,-0.4685,5.0520,1.5531,-28142.4699,5978330.1992,4978330.1992,497.8330,-10.6064,False,"000980,002086","众泰汽车,东方海洋",000980 众泰汽车 -1.87% | 002086 东方海洋 +0.93%
2022-07-22,2,0,1,1,1.2606,5.0900,1.5382,75363.1928,6053693.3920,5053693.3920,505.3693,-9.4795,True,"000839,000980","国安股份,众泰汽车",000839 国安股份 +4.59% | 000980 众泰汽车 -2.07%
2022-07-25,2,0,1,1,1.7136,4.9512,1.3041,103735.2672,6157428.6592,5157428.6592,515.7429,-7.9283,True,"000889,002022","中嘉博创,科华生物",000889 中嘉博创 -1.24% | 002022 科华生物 +4.67%
2022-07-26,2,0,1,1,-0.6756,5.0306,1.2598,-41597.9955,6115830.6637,5115830.6637,511.5831,-8.5503,False,"000525,000796","红太阳,凯撒旅业",000525 红太阳 +1.08% | 000796 凯撒旅业 -2.44%
2022-08-04,2,0,1,1,-0.7705,5.1913,1.2756,-47125.4935,6068705.1703,5068705.1703,506.8705,-9.2550,False,"000889,002086","中嘉博创,东方海洋",000889 中嘉博创 -2.29% | 002086 东方海洋 +0.75%
2022-08-09,2,0,2,0,4.7518,4.9846,1.5789,288370.8750,6357076.0452,5357076.0452,535.7076,-4.9430,True,"000809,002022","和展能源,科华生物",000809 和展能源 +4.77% | 002022 科华生物 +4.74%
2022-08-10,2,0,2,0,4.7552,5.0518,1.1951,302293.2045,6659369.2497,5659369.2497,565.9369,-0.4228,True,"000809,002022","和展能源,科华生物",000809 和展能源 +4.84% | 002022 科华生物 +4.67%
2022-08-15,2,0,1,1,-0.6237,5.0018,1.9357,-41534.3120,6617834.9377,5617834.9377,561.7835,-1.0439,False,"000809,002072","和展能源,凯瑞德",000809 和展能源 -2.41% | 002072 凯瑞德 +1.16%
2022-08-22,2,0,2,0,4.2777,5.2406,1.3500,283093.1658,6900928.1035,5900928.1035,590.0928,0.0000,True,"000707,002021","双环科技,中捷资源",000707 双环科技 +4.97% | 002021 中捷资源 +3.58%
2022-08-25,2,0,0,2,-2.3342,4.7671,1.8683,-161079.4972,6739848.6064,5739848.6064,573.9849,-2.3342,False,"000582,002069","北部湾港,獐子岛",000582 北部湾港 -1.82% | 002069 獐子岛 -2.85%
2022-09-02,2,0,2,0,3.0509,5.0124,1.9284,205623.8129,6945472.4193,5945472.4193,594.5472,0.0000,True,"000809,002052","和展能源,同洲电子",000809 和展能源 +3.44% | 002052 同洲电子 +2.67%
2022-09-07,2,0,1,1,-1.0689,5.2352,1.1119,-74243.4120,6871229.0073,5871229.0073,587.1229,-1.0689,False,"000525,001202","红太阳,炬申股份",000525 红太阳 +1.84% | 001202 炬申股份 -3.97%
2022-09-09,2,0,0,2,-1.0270,5.0135,1.3444,-70566.0788,6800662.9284,5800662.9284,580.0663,-2.0849,False,"000889,002022","中嘉博创,科华生物",000889 中嘉博创 -0.30% | 002022 科华生物 -1.75%
2022-09-20,2,0,0,2,-0.3009,4.6247,1.0186,-20460.2336,6780202.6949,5780202.6949,578.0203,-2.3795,False,"000420,000599","吉林化纤,青岛双星",000420 吉林化纤 -0.06% | 000599 青岛双星 -0.54%
2022-09-27,2,0,0,2,-1.3308,4.7240,1.1442,-90230.1560,6689972.5388,5689972.5388,568.9973,-3.6787,False,"000726,002019","鲁  泰Ａ,亿帆医药",000726 鲁  泰Ａ -1.20% | 002019 亿帆医药 -1.46%
2022-10-11,2,0,2,0,1.8923,5.2703,1.5725,126594.4444,6816566.9832,5816566.9832,581.6567,-1.8560,True,"000600,000981","建投能源,山子高科",000600 建投能源 +0.36% | 000981 山子高科 +3.43%
2022-10-12,2,0,2,0,1.0587,5.1429,1.6062,72166.6983,6888733.6815,5888733.6815,588.8734,-0.8169,True,"000727,002021","冠捷科技,中捷资源",000727 冠捷科技 +1.87% | 002021 中捷资源 +0.24%
2022-10-13,2,0,1,1,1.5136,5.2051,1.2009,104264.7989,6992998.4804,5992998.4804,599.2998,0.0000,True,"000525,001206","红太阳,依依股份",000525 红太阳 +4.68% | 001206 依依股份 -1.65%
2022-10-25,2,0,2,0,0.2280,5.1701,1.7696,15941.0370,7008939.5174,6008939.5174,600.8940,0.0000,True,"000980,002039","众泰汽车,黔源电力",000980 众泰汽车 +0.12% | 002039 黔源电力 +0.34%
2022-11-01,2,0,1,1,0.7304,5.2402,1.3094,51195.3760,7060134.8934,6060134.8934,606.0135,0.0000,True,"000100,000796","TCL科技,凯撒旅业",000100 TCL科技 -0.79% | 000796 凯撒旅业 +2.25%
2022-11-02,2,0,2,0,1.4031,5.1764,1.0287,99063.1229,7159198.0163,6159198.0163,615.9198,0.0000,True,"000525,000564","红太阳,供销大集",000525 红太阳 +2.10% | 000564 供销大集 +0.71%
2022-11-04,2,0,1,1,1.3548,5.0054,1.2270,96993.6239,7256191.6402,6256191.6402,625.6192,0.0000,True,"000564,000796","供销大集,凯撒旅业",000564 供销大集 +4.46% | 000796 凯撒旅业 -1.75%
2022-11-07,2,1,2,0,5.9545,4.9978,1.8911,432072.1503,7688263.7905,6688263.7905,668.8264,0.0000,True,"000981,002021","山子高科,中捷资源",000981 山子高科 +9.67%涨停 | 002021 中捷资源 +2.24%
2022-11-15,2,0,2,0,4.7395,5.1803,1.5746,364381.7262,8052645.5167,7052645.5167,705.2646,0.0000,True,"000564,002022","供销大集,科华生物",000564 供销大集 +4.81% | 002022 科华生物 +4.67%
2022-11-17,2,0,0,2,-3.3631,4.8639,1.6631,-270818.1652,7781827.3515,6781827.3515,678.1827,-3.3631,False,"000070,000555","特发信息,神州信息",000070 特发信息 -3.88% | 000555 神州信息 -2.84%
2022-11-18,2,0,2,0,2.8715,5.2352,1.9467,223452.1356,8005279.4871,7005279.4871,700.5279,-0.5882,True,"000564,002086","供销大集,东方海洋",000564 供销大集 +4.73% | 002086 东方海洋 +1.01%
2022-11-21,2,0,1,1,1.1606,4.9667,1.2543,92911.6866,8098191.1737,7098191.1737,709.8191,0.0000,True,"000564,002021","供销大集,中捷资源",000564 供销大集 +4.49% | 002021 中捷资源 -2.17%
2022-11-28,2,0,1,1,1.1387,5.1969,1.6139,92210.9702,8190402.1439,7190402.1439,719.0402,0.0000,True,"000753,000796","漳州发展,凯撒旅业",000753 漳州发展 -2.48% | 000796 凯撒旅业 +4.76%
2022-11-29,2,1,2,0,7.2240,4.9350,1.2909,591674.1734,8782076.3173,7782076.3173,778.2076,0.0000,True,"000617,000796","中油资本,凯撒旅业",000617 中油资本 +9.74%涨停 | 000796 凯撒旅业 +4.71%
2022-11-30,2,0,1,1,2.1771,4.9801,1.5872,191191.4413,8973267.7586,7973267.7586,797.3268,0.0000,True,"000796,000889","凯撒旅业,中嘉博创",000796 凯撒旅业 +4.65% | 000889 中嘉博创 -0.30%
2022-12-01,2,0,2,0,2.6374,5.2231,1.7449,236662.0125,9209929.7712,8209929.7712,820.9930,0.0000,True,"000503,002052","国新健康,同洲电子",000503 国新健康 +0.67% | 002052 同洲电子 +4.61%
2022-12-02,2,0,2,0,4.7138,4.9878,1.4311,434140.0529,9644069.8240,8644069.8240,864.4070,0.0000,True,"000796,002052","凯撒旅业,同洲电子",000796 凯撒旅业 +4.69% | 002052 同洲电子 +4.74%
2022-12-05,2,0,1,1,-0.0135,5.1209,1.8852,-1298.7716,9642771.0525,8642771.0525,864.2771,-0.0135,False,"000429,000809","粤高速Ａ,和展能源",000429 粤高速Ａ -0.30% | 000809 和展能源 +0.27%
2022-12-06,2,0,0,2,-0.5564,5.0033,1.3926,-53653.3671,9589117.6853,8589117.6853,858.9118,-0.5698,False,"000525,002022","红太阳,科华生物",000525 红太阳 -0.81% | 002022 科华生物 -0.30%
2022-12-09,2,0,0,2,-3.8946,5.1104,2.1313,-373455.6813,9215662.0041,8215662.0041,821.5662,-4.4422,False,"000822,002086","山东海化,东方海洋",000822 山东海化 -5.89% | 002086 东方海洋 -1.90%
2022-12-15,2,0,0,2,-2.2886,4.8423,1.6530,-210910.0187,9004751.9854,8004751.9854,800.4752,-6.6291,False,"000525,002045","红太阳,国光电器",000525 红太阳 -2.75% | 002045 国光电器 -1.83%
2022-12-29,2,0,0,2,-2.1577,5.0283,1.4769,-194297.6567,8810454.3287,7810454.3287,781.0454,-8.6438,False,"000564,001215","供销大集,千味央厨",000564 供销大集 -3.35% | 001215 千味央厨 -0.97%
2023-01-17,2,0,1,1,1.5535,5.1707,1.1069,136867.9071,8947322.2358,7947322.2358,794.7322,-7.2246,True,"000564,000796","供销大集,凯撒旅业",000564 供销大集 +4.73% | 000796 凯撒旅业 -1.62%
2023-02-22,2,0,0,2,-2.1660,5.0708,1.3341,-193800.3374,8753521.8985,7753521.8985,775.3522,-9.2342,False,"002021,002052","中捷资源,同洲电子",002021 中捷资源 -0.84% | 002052 同洲电子 -3.49%
2023-02-28,2,0,0,2,-0.8273,4.9999,2.1356,-72417.5628,8681104.3356,7681104.3356,768.1104,-9.9851,False,"000679,002107","大连友谊,沃华医药",000679 大连友谊 -0.47% | 002107 沃华医药 -1.18%
2023-03-06,2,0,1,1,0.2347,4.9110,1.5612,20377.0680,8701481.4037,7701481.4037,770.1481,-9.7738,True,"002052,002086","同洲电子,东方海洋",002052 同洲电子 -0.81% | 002086 东方海洋 +1.28%
2023-03-27,2,0,1,1,0.0907,4.9988,2.2137,7896.5597,8709377.9633,7709377.9633,770.9378,-9.6919,True,"000697,000889","炼石航空,中嘉博创",000697 炼石航空 +4.79% | 000889 中嘉博创 -4.61%
2023-03-28,2,0,1,1,1.1270,5.0910,2.0150,98152.4549,8807530.4182,7807530.4182,780.7530,-8.6741,True,"000697,000796","炼石航空,凯撒旅业",000697 炼石航空 +4.71% | 000796 凯撒旅业 -2.45%
2023-03-29,2,0,1,1,-0.2387,4.8287,1.3397,-21024.3783,8786506.0399,7786506.0399,778.6506,-8.8921,False,"002052,002086","同洲电子,东方海洋",002052 同洲电子 +4.78% | 002086 东方海洋 -5.25%
2023-03-31,2,0,1,1,-0.3702,4.8857,1.4381,-32530.9841,8753975.0558,7753975.0558,775.3975,-9.2295,False,"000839,000892","国安股份,欢瑞世纪",000839 国安股份 -1.53% | 000892 欢瑞世纪 +0.79%
2023-04-17,2,0,2,0,1.0432,5.0354,1.5789,91324.4624,8845299.5182,7845299.5182,784.5300,-8.2825,True,"000697,000809","炼石航空,和展能源",000697 炼石航空 +0.28% | 000809 和展能源 +1.81%
2023-04-19,2,0,0,2,-2.6894,4.9753,1.5641,-237889.3004,8607410.2178,7607410.2178,760.7410,-10.7492,False,"000803,002052","山高环能,同洲电子",000803 山高环能 -4.65% | 002052 同洲电子 -0.73%
2023-05-22,2,0,1,1,0.5510,5.0983,1.8797,47425.1426,8654835.3604,7654835.3604,765.4835,-10.2574,True,"000564,000620","供销大集,盈新发展",000564 供销大集 -3.50% | 000620 盈新发展 +4.60%
2023-05-31,2,0,0,2,-2.4034,4.9201,1.5475,-208008.9511,8446826.4092,7446826.4092,744.6826,-12.4143,False,"000692,000889","惠天热电,中嘉博创",000692 惠天热电 -1.15% | 000889 中嘉博创 -3.66%
2023-06-01,2,0,1,1,2.0810,5.0907,1.1136,175774.4353,8622600.8445,7622600.8445,762.2601,-10.5917,True,"000839,002021","国安股份,中捷资源",000839 国安股份 -0.30% | 002021 中捷资源 +4.46%
2023-06-02,2,0,1,1,0.7097,5.0168,1.3895,61191.3527,8683792.1972,7683792.1972,768.3792,-9.9572,True,"000564,000889","供销大集,中嘉博创",000564 供销大集 -3.58% | 000889 中嘉博创 +5.00%
2023-06-07,2,0,0,2,-1.7626,4.9435,1.1374,-153063.3769,8530728.8203,7530728.8203,753.0729,-11.5443,False,"000796,002052","凯撒旅业,同洲电子",000796 凯撒旅业 -1.13% | 002052 同洲电子 -2.39%
2023-06-09,2,0,0,2,-2.2395,5.2432,2.1420,-191046.9271,8339681.8932,7339681.8932,733.9682,-13.5253,False,"000620,000877","盈新发展,天山股份",000620 盈新发展 -3.03% | 000877 天山股份 -1.45%
2023-06-26,2,0,1,1,1.5936,5.2461,1.8698,132898.6558,8472580.5490,7472580.5490,747.2581,-12.1473,True,"000007,000875","全新好,电投绿能",000007 全新好 +4.58% | 000875 电投绿能 -1.39%
2023-06-27,2,0,0,2,-3.4713,5.1579,1.2603,-294108.3748,8178472.1742,7178472.1742,717.8472,-15.1969,False,"000680,002021","山推股份,中捷资源",000680 山推股份 -1.55% | 002021 中捷资源 -5.39%
